column_num,sentence,index,overall
66060,My only problem is that the diamond is a bit fake looking other than that they are good.,66060,4
66061,My 11 inch tablet fits after adjusting the flap straps.,66061,4
66061,The bottle holders are very tight for a 500ml bottle of water.,66061,4
66061,"Based on the other similar bags offered for a higher cost, Iam pleased with this one.",66061,4
66062,I think the this company read the reviews because my jacket didn't smell terrible at all.,66062,4
66062,This is a really great jacket that is comfortable and looks the part.,66062,4
66062,It shipped fairly quickly and the for was accurate.,66062,4
66062,"There are just two things, I wish there was a way to have some outside pockets and I wish the star and the stripes were closer to grey than silver so it didn't shine so much.",66062,4
66062,"Other than that, great jacket.",66062,4
66064,They are comfortable and got nicely,66064,4
66065,I read the reviews so I knew what to expect.,66065,4
66065,"As most people said, the bust is very low cut/has little coverage for anything larger than a B cup.",66065,4
66065,I really feel like this is just a regular maxi dress marketed as maternity.,66065,4
66065,"I am keeping it because it's comfortable, covers the bump and the length is good.",66065,4
66065,"I'm 5'7"" and it's long enough, my toes peak out but that's it.",66065,4
66065,"I wore a black dress shirt tied at the empire waist to make the cleavage more office appropriate, you could also add a scarf as I did as well.",66065,4
66065,Plenty of options if you don't want the girls hanging out all over the place.,66065,4
66066,"Runs a little wide in the mid section unlike photo, short sleeves are a little baggy, this was for Xl, nice feel to the cotton, stripeed pattern is a little loud",66066,4
66067,This dress is super sexy!!!,66067,4
66067,I received a lot compliments when I wore it.,66067,4
66067,This dress is somewhat see through.,66067,4
66067,I suggest wearing some pasties to cover your nipples.,66067,4
66067,"Like the other reviews stated previously, it is a bit baggy in the back.",66067,4
66067,I think this dress is best suited for someone with a very curvy figure.,66067,4
66067,"Nonetheless, it is a cute dress overall, and it fits pretty well.",66067,4
66068,I like them but are hard to put on.,66068,4
66068,Other then that they are super cute and not bad for the price.,66068,4
66069,Jacket was warm and comfortable!,66069,4
66069,I love it :),66069,4
66070,Would not recommend for adults unless you want to walk around cross eyed.,66070,4
66071,These socks are a great value!,66071,4
66071,High quality and great design.,66071,4
66073,"Got the size following the size chart, ended up having to order another dress a size smaller and it fit perfectly.",66073,4
66073,"It's nothing spectacular or gorgeous, it's a plain dress but looks very pretty for the price.",66073,4
66074,"It's just like the picture
But it was a little bit big",66074,4
66075,Daughter is very happy using this bag for school.,66075,4
66076,Very nice and really like it,66076,4
66077,"Unlike the usual fit over sun glasses, these have lots of subtle colors.",66077,4
66077,The material seems like it may be fragile and only time will tell.,66077,4
66077,"My eyeglasses have a somewhat odd shape so there are some fit issues,
some of which I was able to adapt to fit with a dremel tool.",66077,4
66077,The measurements within the product description were very helpful.,66077,4
66078,Perfect size for a newborn and they have some stretch for babies through 12 months.,66078,4
66079,Was a bit small,66079,4
66080,I bought this around Christmas time (if I remember correctly) and was quite happy with it.,66080,4
66080,"I love The Nightmare before Christmas, as do most people who are going to buy this.",66080,4
66080,"I would've gave it 5 stars but the hinge on mine is bent as causes it to pop open often, but its otherwise great.",66080,4
66082,"I ordered them for my daughter, and she was so pleased with with them and really enjoyed them.",66082,4
66083,"Good comfy pants , long days at work I'm hard on clothes  , if I get a year out of it I'm happy , and I get my year?",66083,4
66084,very comfy.....I liked it.,66084,4
66085,I love my Vionics.,66085,4
66085,Finally I can wear a sandal that I do not have to put my own orthodics into.,66085,4
66085,Very comfortable & stylish.,66085,4
66086,Fully lined and looks great on,66086,4
66088,I WAS DISAPPOINTED IN THE COLOR IT IS A VANILLA OR OFF WHITE THAN WHITE.,66088,4
66088,I WOULD LIKED WHITE.,66088,4
66088,IT IS VERY WELL MADE.,66088,4
66090,I really like this earring.,66090,4
66090,It's just a little on the heavy side.,66090,4
66090,"Hard to keep in place with the screwback on top, doesn't want to hug the ear, unless you bend it .",66090,4
66091,"I'm 5'5, 110 lbs and usually wear a 0, but these are just a little too big.",66091,4
66091,The crotch on them kind of looks weird when I'm standing and they don't hug my legs very well.,66091,4
66091,If they had a smaller size I'd buy it because the jeans are excellent quality.,66091,4
66091,"They're not unwearable by any means and I wear them regularly, but I was looking for something that hugged me better.",66091,4
66092,Just as described so cute.,66092,4
66092,Great for riding to cover the gap between your gloves and jacket,66092,4
66093,"A bit faded of a print, but what can you do for this band?",66093,4
66093,Shoulders were tighter than average for this T. Acceptable to me overall.,66093,4
66094,"My nephew loves it, no problems",66094,4
66095,A little longer than id hoped.,66095,4
66095,Expected a different material/fit- but cute anyway.,66095,4
66096,"Love the material, love the feel of it against my skin.",66096,4
66096,Only problem is that it is very small across the chest.,66096,4
66096,I ordered a medium and I wear size 8 pants and small top.,66096,4
66096,Wish I would have know it runs so small.,66096,4
66097,I couldn't wear this throughout my entire pregnancy but it did last well into my second trimester.,66097,4
66097,It was nice while it lasted!,66097,4
66098,I love this shirt so much!!!!!,66098,4
66098,Wish I had them in every color,66098,4
66099,nice skirt runs very very small.,66099,4
66100,I didn't realize it had a built in little bra.,66100,4
66100,Order a size up from what you usually wear.,66100,4
66100,I'm a 36 D so the large worked for me.,66100,4
66100,Love the shirt tho.,66100,4
66102,"This came in true to size, and color, only complaint is that they material is stiffer than expected.",66102,4
66102,I believe it will soften over time.,66102,4
66102,I will update later and say weather or not it did.,66102,4
66103,I'm a size 12.,66103,4
66103,I ordered an XL.,66103,4
66103,It was too snug.,66103,4
66103,"I gave it to my daughter-in-law, who is a 6.",66103,4
66103,I reordered the same shirt in an XXL.,66103,4
66104,"Nice size, good colors, feels sturdy, looks nice.",66104,4
66106,"I like this shirt, don't exactly love it.",66106,4
66106,"I ordered a large, but possibly a medium would have been better.",66106,4
66106,I normally wear a large or extra large.,66106,4
66106,The color is nice.,66106,4
66107,So far I give this product 4 stars....will be back to give another review if anything changes.,66107,4
66107,"Comfy, unlike some nipple jewelry

Cons:
1.",66107,4
66107,My nipple bars before were long.,66107,4
66107,Which I'm used to.,66107,4
66107,"If you have large nipples I advise you NOT to buy these, due to the fact they most likely won't fit.",66107,4
66107,"I had slight trouble getting em on myself, and it took me a few days to get used to the look of such a small piece of jewelry on my nipples
2.",66107,4
66107,After finally getting them on my one nipple was sore for a day.,66107,4
66107,"That could just be my experience due to irritation of trying to get em on

So, so far I think they're great even if they're small.",66107,4
66107,"But as I read, some have gone bad due to them being ""fake jewelry"".",66107,4
66107,"In my personal experiences, ALL jewelry I have bought on amazon (which is A LOT) has never went ""bad"".",66107,4
66107,So I don't assume these will.,66107,4
66107,"With that being said, if they do start to go bad, I will be back to warn you.",66107,4
66107,"If they dont, this will be my only review lol

All in all, I think they're a great buy (so far!)",66107,4
66108,Cute but the black looks a little cheap.,66108,4
66108,Overall happy w it tho for the price.,66108,4
66112,I like this cover up but it is not as long as pictured.,66112,4
66112,"I am 5'4"" with average leg length and it hits me at least 3 inches above my knees.",66112,4
66113,"I love this dress,",66113,4
66114,"Very nice beach dress however, I ordered a 2xl after already ordering a xl and it still fits a lil snug in the breast area.",66114,4
66114,My breast aren't that big that it should never be able to comfortably fit a size 2xl especially considering that my overall size is a lg xl.,66114,4
66114,I love the style & look of the dress just couldn't fit it.,66114,4
66115,"If you buy one size larger than normal, you'll love the fit and comfort.",66115,4
66115,"Incredibly comfortable, just snug enough.",66115,4
66115,"The fabric is great, and the designs are fun.",66115,4
66116,"I put these in each pair of shoes that I wear, both tennis shoes and dress shoes.",66116,4
66117,"I liked, but ran a little smaller than expected.",66117,4
66118,It fit nicely !,66118,4
66119,I features I like are that it's lightweight and that you can pack it into its own pocket to make it easier to transport.,66119,4
66120,It's a nice hat and fit well.,66120,4
66120,It also folds up.,66120,4
66120,Would be great for packing.,66120,4
66120,"However, it was too much with my flowered dress.",66120,4
66121,It was a good deal!,66121,4
66121,Just dnt have a lot of Wat I'm looking for in my size,66121,4
66122,"The green ones leave a green color on my lobes, not a big deal bit kind of concerning.",66122,4
66123,I only gave four cause the word aberration is cut off on the bottom!,66123,4
66124,Length is a little long but very comfortable and cute!,66124,4
66125,The packing box was ridiculously large for the cigarette holder but the holder itself is great!,66125,4
66126,Cute and comfy leggings.,66126,4
66126,"When you put them on, they feel like tshirt material.",66126,4
66126,These showed up more quickly than I expected.,66126,4
66126,I followed the advice of other reviewers and bought a size bigger.,66126,4
66126,"However, I find that they run true to size so mine are loose and baggy.",66126,4
66126,I was pretty disappointed but to ship them back is more than what I paid for them originally.,66126,4
66126,I may buy another pair in the correct size and gift these to someone else.,66126,4
66127,I had to have surgery on my shoulder and needed some large button up tops...these were the only thing I could find...I had to order 2 XL in order to get what I needed...will probably pass them to someone else who needs tops...I can't  use the bottoms at all.,66127,4
66129,Shipped from overseas so they took a long time to arrive and then stuck to high heaven when they arrived.,66129,4
66129,Decent for the cost but the smell tells me that they aren't safe to use a lot.,66129,4
66130,"A little stretch to it, makes it comfortable and able to move with you.",66130,4
66131,"These are very trendy, I love them.",66131,4
66131,They're the perfect size for my slim face..,66131,4
66131,I wouldn't reccomend for rounder faces.,66131,4
66131,"Although, the female pictured wearing these, hers looked much more rose gold rather than pink.. Unfortunatly, in person, they are much more pink than I expected.",66131,4
66131,"They are somewhat flimsy, yet, still durable and hold their shape.",66131,4
66131,"Overall, I'm satisfied with my purchase.",66131,4
66132,I really like the cut and fit a lot.,66132,4
66132,It looks just as pictured.,66132,4
66132,"I am not a fan of the material, though.",66132,4
66132,"It's not particularly comfortable, and it doesn't really breathe.",66132,4
66133,"Fits great, and as expected!",66133,4
66134,it take a while to receive them they fit as i was expected i love them i would buy this product again,66134,4
66135,You get what you see.,66135,4
66135,Well besides the tights.,66135,4
66135,"The tights are like stockings and they were to small for me (I got a 3x-4x), mask was to big but I have another one laying around.",66135,4
66135,"The diamonds came off so I had to sew them on, the skirt is to short, and the top shows a lot of cleavage (I have a huge chest), but its cute and it fits :) the arm warmers are perfect and comfy, and the choker is amazing.",66135,4
66136,Good sunhat for toddler.,66136,4
66136,The hat ties under the neck and has adjustable tie at the base of the head which makes it stay on the head.,66136,4
66136,Used this with a swim bodysuit and swim shoes for amazing protection.,66136,4
66136,Con: the brim is pretty long for sun protection but can make it hard for a smaller toddler to see and the side of the face is left unprotected depending on the angle of the sun.,66136,4
66138,Very cool but detaches very easily.,66138,4
66139,I'm a size 4 and it was a bit too snug.,66139,4
66139,I purchased a medium.,66139,4
66139,I will order a large because I loved it so much.,66139,4
66140,The company went above and beyond to replace/refund me for a damaged item,66140,4
66142,Perfect for the upcoming summer,66142,4
66143,Very best Price Quslity,66143,4
66144,Used them at my wedding for myself and all guys in the wedding.,66144,4
66144,The cufflinks themselves are really good quality.,66144,4
66144,The only reason I'm not giving it 5 stars is because the box (while looking really cool) doesn't have a lid that will stay on.,66144,4
66144,"To fix this, I just wrapped a bow around the box which worked really well.",66144,4
66145,The top fit very oddly (lots of extra fabric in rear) and was a little itchy.,66145,4
66145,The arm bands were ridiculous and would only fit someone with wrists like the Hulk.,66145,4
66145,"Otherwise, for it's purposes as a one time only costume, it was fine and fit my family theme.",66145,4
66146,This is my favorite bikini set!,66146,4
66146,The actual bikini is pretty similar to the one in the picture.,66146,4
66146,It runs a little larger than I had hoped because I read a review that stated it ran small.,66146,4
66146,I would recommend ordering your actual size.,66146,4
66146,The back of the top does not have a clasp and cannot be opened or closed.,66146,4
66146,"The back of the bottoms have complete coverage and are thin, but not see through.",66146,4
66146,"The shipping took a few weeks, but it was worth it.",66146,4
66146,The only other thing I would consider a negative is that it doesn't have too much elasticity.,66146,4
66146,"The top ripped slightly on the corner when I was putting it on, but it's nothing a little light sewing can't fix.",66146,4
66147,Super soft and comfortable.,66147,4
66147,"When purchasing this robe, it is important to realize that it is made to be comfortable and not super sexy.",66147,4
66147,Over all beautiful; not too small and not to big.,66147,4
66147,"I'm 5'7"" at 120lb and it fits me perfectly.",66147,4
66149,Ordered to match my rose gold / silver / black watch and jewelry.,66149,4
66149,Am only wearing the three rings that match this color scheme.,66149,4
66149,"They look great and have held up to a few weeks of daily wear without noticeable scratches, dulling nor tarnishing.",66149,4
66149,"The three stars rating, is because I measured my ring finger and then ordered the size 8, per the chart.",66149,4
66149,Yet the size 8 rings turned out to be way too big for my ring finger.,66149,4
66149,"Am having to wear them on my middle finger, even though they are a tad loose on that finger, also.",66149,4
66149,"Had they conformed to the sizing chart, I would've given them the higher rating.",66149,4
66149,"This said, the extra space has allowed me to ""link"" the rings together as a precaution against the ""pinching"" reported by a few other reviewers, via adhering a thin, black plastic band along the inside of the rings.",66149,4
66150,Lighter than I thought it would be.,66150,4
66151,Great value for a VV tie.,66151,4
66151,"Wish it came tied, for gift giving / presentation purposes (and I don't know how to tie a bow tie).",66151,4
66151,"It's a legit bow tie, though, not a clip on.",66151,4
66152,"Very cute, love the design.",66152,4
66152,I'm a curvy girl so it was a little small in the buttocks region but still cute.,66152,4
66154,Thin but that's to be expected.,66154,4
66154,Perfect for indoors or warm weather .,66154,4
66154,They are very cute!,66154,4
66156,My son loves these shoes for baseball..,66156,4
66157,I am obsessed with this top.,66157,4
66157,I have received a ton of compliments from it already.,66157,4
66157,It's nice to wear over the spring and summer.,66157,4
66157,It's a little see-through so you might want to wear a tan bra underneath.,66157,4
66157,The only thing I disliked was the lose threads in the inside.,66157,4
66157,"However, it is worth every penny!",66157,4
66158,Company positive to deal with,66158,4
66159,Really pretty cover up.,66159,4
66159,The only downside is that the tassels at the bottom aren't secure so they will eventually fall off.,66159,4
66159,I only noticed this because a few of them were on the floor.,66159,4
66159,"To solve this, I simply knotted each group of tassels.",66159,4
66159,"Other than that, love it!",66159,4
66160,Good rain jacket for travel.,66160,4
66160,"It would be nice it it had a dedicated pocket for self-stowing, and the hood makes side-view a bit difficult.",66160,4
66160,"The blue color I chose was discounted, but looks fine.",66160,4
66161,"It's roomy, it looks good (a little too good, but I'll fix that.",66161,4
66161,"Only gave 4 stars because I'm not 100% sure that the strap is real leather, but it's leather enough for my purpose.",66161,4
66161,"If you are going to use this as a costume piece, make sure you get it in enough time to weather it a bit!",66161,4
66162,I bought this product for my one year old son and he absolutely loves it.,66162,4
66162,The grip on the bottom is helpful when he's running around the house so he doesn't fall.,66162,4
66162,The design is adorable and he's face lit up as soon as he saw the shoes.,66162,4
66162,I would recommend this product(:,66162,4
66163,The suede tends to look dirty - as if there's dust/dirt coated over them.,66163,4
66163,"They're a dusty black color, in other words.",66163,4
66163,They fit true to size.,66163,4
66164,ordered one size larger fits great.,66164,4
66164,Time will tell about the endurance but very nice so far.,66164,4
66165,So I got a medium and I'm 5'6 145 and everything fit good except for the legs.,66165,4
66165,They were a little tight but nothing horrible.,66165,4
66165,Didn't cut off circulation or anything.,66165,4
66165,Gotta get used to bring squeezed but I like it.,66165,4
66165,The before and after picture is all the proof u need.,66165,4
66165,Just get the right size!,66165,4
66166,very pretty and well made BUT they do run small.,66166,4
66166,"If you wear a large, probably go at least 2 sizes up.",66166,4
66167,"Nice fit, good tummy control and but lift.",66167,4
66167,Wires hurt a bit though when sitting down,66167,4
66168,Great color and lots of storage pockets and slots.,66168,4
66168,The wallet was a little longer than I expected but holds all my stuff nicely.,66168,4
66169,This product is great for the lazy dresser like myself.,66169,4
66169,It definitely has a loose fit which is what I was going for.,66169,4
66169,I ordered the mossy green shirt dress and it's true to color in the photo.,66169,4
66169,I've thrown it in the washer and dryer twice now and there was no shrinkage and it's still as soft as when I got it in the mail.,66169,4
66169,"The length is perfect as it hits my mid thigh and I am about 5'7"".",66169,4
66170,Very sheer as stated in other reviews and the quality is as expected for the price!,66170,4
66171,"Not quite the beanie I wanted--pops up off the top of the head, but warm as hell",66171,4
66172,I love it is very good.,66172,4
66172,I wear it every day.,66172,4
66173,Exactly like it is pictured.,66173,4
66173,This is not a real stone though.,66173,4
66173,"It is more of a plastic resin, as Opalite is not a real stone (Google it).",66173,4
66173,BUT it is very lovely on.,66173,4
66173,"The chain I was sent is a bit different, more of a flat chain, and I actually like it better than the one in the picture.",66173,4
66173,"This ""stone"" is actually pretty cool.",66173,4
66173,I notice it picks up what ever color you are wearing.,66173,4
66173,"So it is more blue if you are wearing blue, more pink if you are wearing pink.",66173,4
66173,Which is a fun trait for it to have.,66173,4
66173,I think it is fairly good quality for the price and would suggest to other buyers.,66173,4
66174,Would have been 5 stars if the neck hole wasn't super tiny.,66174,4
66174,The photo is awesome though.,66174,4
66174,Hope my son can get his head through it.,66174,4
66175,"If you have a bigger behind, it will not cover.",66175,4
66175,I'm not sure if that's clear or not.,66175,4
66176,"IT IS A NICE TEE, VERY WELL MADE, All my T's have to be a bit larger because I am upfront - you know the rest of the story.",66176,4
66176,"Nice color too,  I will again order this T in different color.",66176,4
66177,"Super cute, casual earrings, they were smaller than expected however everything else was great!",66177,4
66177,"Came on time in a little earring box with as small bag of earring backs, there was no chance of them smashing in the mail.",66177,4
66177,"They do bend easily but real silver, no reaction in my ears even though I wear them everyday!",66177,4
66178,Shorts are a little big but still cute and wearable.,66178,4
66178,My daughter absolutely loved the mustache.,66178,4
66180,Nice shirt but be warned it runs large and think on top.,66180,4
66181,I bought this for my boyfriend for his birthday.,66181,4
66181,"He's nearing 30 and loves anything comic related, so this ended up being a good choice.",66181,4
66181,"It still looks ""grown up"" because the outside is just black leather.",66181,4
66181,The comics are on the inside.,66181,4
66181,It's a really nice looking wallet.,66181,4
66181,"Like other reviewers, he did mention it's a bit bigger than he is used to, but he got used to it pretty quickly.",66181,4
66181,"One star off for the size, but other than that it was a great gift.",66181,4
66182,Good for the money.,66182,4
66182,Used on weekends only for about 6months.,66182,4
66182,Holding up where I need it to..,66182,4
66184,They can see through it and cover their shoulders.,66184,4
66184,Keeps the wind off as well as the rain.,66184,4
66185,A little small bit I love the print,66185,4
66186,"It looks like the picture, my little sister likes it.",66186,4
66187,I got this as a gift for a child in need for a charitable giving tree gift over the holidays and I was delighted when it arrived.,66187,4
66187,"She loves Cinderella and her favorite color is purple, so this couldn't have been more perfect for her.",66187,4
66187,"It's not the fanciest of necklaces by adult standards by any means, but for this young girl, it was absolutely perfect.",66187,4
66188,For some of us women we ordered this swimsuit because it can cover stretch marks and is sexy without showing too much of the wrong stuff... and it is everything I thought it would be...,66188,4
66188,However..... it does not come with instructions on how to wrap the top...the description says you can wrap it five but i can only figuire out how to wrap it the way in the pic and it doesnt wrap all the way back around like the model i had to tie it in the front... im sure there is a blog or youtube video that i can refer too... overall I am extremely happy with my buy!!,66188,4
66188,also even tho I was not due to receive it until 6/25 i got it  on 6/7 plenty of time for my bday celebration and gave me a little extra motivation to stick to my diet!!,66188,4
66189,I fell in love with this dress as soon as I saw it.,66189,4
66189,"I went by the sizing chart from Grace Karin and it was a tad too large, but the dress is built for that to be okay.",66189,4
66189,"Instead of the belt that came with it I used a 7/8"" grosgrain ribbon and cinched it nice & tight.",66189,4
66189,"The material is stretchy enough that the next dress like this I buy (and there will be one, or two), I will probably order a medium.",66189,4
66189,Works with both white or black crinolines.,66189,4
66190,Very cute and comfortable.,66190,4
66190,I like the soft material.,66190,4
66190,It doesn't look like the photo amazon has.,66190,4
66190,"The pink is a light neon, it's a thinner and stretchier material than what it appears in the photo, and the grays aren't as dark.",66190,4
66190,I still like this cardigan very much.,66190,4
